title;descriptionHtml;status;totalInventory;mediaCount.count;metafield.value;metafield;sku;id;Cod. Modelo;Colecao;Cod. Gr.;Desc. Gr.;Cod. Subgr.;Desc. Subgr.;Cod. Prod.;Desc. Produto;Markup Aplic;Pr. Custo;Pr Venda unit;Faixa de Preco;Gde. Gr.;Metal;Cor Padrao;Desc Cor;Sub Nivel;Tab. Pr.;Foto;Encomendavel;Status;Estoque;STATUS_FINAL;Data Inclusao;Peso;Classificacao;Linha
Brinco Celebrate | Ouro Amarelo 18K com Diamantes e Esmeraldas;Brinco Celebrate em ouro amarelo 18K com esmeralda e diamantes.;ACTIVE;1;2;"• Esmeralda com aproximadamente 3,93CT;
• Lapidação em Gota;
• Origem: Brasil;
• Grau de cor: ±G/H;
• Grau de pureza: ±VS1/SI2;

• Diamantes LB com aproximadamente 1,62CT;
• Lapidação em Brilhante;";;BR06388T;gid://shopify/ProductVariant/46335121588519;CELEBRATE;CELEBRATE;BR;BRINCO;DE;DIAMANTE E ESMERALDA;BR06388T;BR OA, CELEBRATE, ESM 3,93CT, DLB 1,62C;4.32;2157.2;57500.0;04. De 50.000 a 100.000;PA;OURO;OA;OURO AMARELO;;D;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR06388T.JPG;Nao;Ativo;1.0;ATIVO;2022-03-28;9.79;ESP;BRINCO MAN
Pingente Celebrate | Ouro Amarelo 18K e Esmeralda;;DRAFT;0;1;;;PI01465;gid://shopify/ProductVariant/46335125422375;CELEBRATE;CELEBRATE;PI;PINGENTE;ES;ESMERALDA;PI01465;PI OA, CELEBRATE, ESME OVAL 16,88CT;3.98;3654.8;78000.0;04. De 50.000 a 100.000;PA;OURO;OA;OURO AMARELO;PINGENTE;D;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01465.JPG;Nao;Ativo;0.0;INATIVO;2022-05-05;3.82;COM;PING MAN
Brinco Chain  - Unitário | Prata Com Ouro Amarelo 18k;"<p>Brinco Longo Chain Jack Vartanian em prata com banho de ouro amarelo, peça com acabamento impecável e ultra leveza.</p>
<p>O brinco é vendido individualmente, sendo o valor referente a uma unidade.<br></p>";ACTIVE;6;4;;;BR05398T;gid://shopify/ProductVariant/46335226708263;CHAIN;CHAIN;BR;BRINCO;SP;SEM PEDRA;BR05398T;BRINCO PR, CHAIN, 11CM, 1 PÉ, BANHO OA;8.39;27.47;1250.0;03. Ate 2.000;PA;PRATA;OA;OURO AMARELO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR05398T.JPG;Sim;Ativo;1.0;ATIVO;2018-08-01;7.2;COM;BRINCO S/P
Brinco Argola Chain - G | Prata Com Ouro Amarelo 18k;Argola Chain G Jack Vartanian em prata com banho de ouro amarelo, peça com acabamento impecável e ultra leveza;ACTIVE;6;5;;;BR05400T;gid://shopify/ProductVariant/46335229755687;CHAIN;CHAIN;BR;BRINCO;SP;SEM PEDRA;BR05400T;BRINCO PR, CHAIN, ARGOLA G, BANHO OA;7.81;54.35;2300.0;02. De 2.000 a 4.000;PA;PRATA;OA;OURO AMARELO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR05400T.JPG;Sim;Ativo;1.0;ATIVO;2018-08-01;18.2;COM;BRINCO S/P
Brinco Chain - Unitário | Prata Com Ouro Amarelo 18k;O Brinco Curto Chain possui um acabamento impecável e ultra leveza, capaz de dar força a qualquer look sem perder o ar luxuoso.<br><br>Corrente 5cm.<br><br>O brinco é vendido individualmente, sendo o valor referente a uma unidade.<br>;ACTIVE;6;5;;;BR05404T;gid://shopify/ProductVariant/46335232704807;CHAIN;CHAIN;BR;BRINCO;SP;SEM PEDRA;BR05404T;BRINCO PR, CHAIN, 5CM, 1 PÉ, BANHO OA;11.59;15.6;980.0;03. Ate 2.000;PA;PRATA;OA;OURO AMARELO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR05404T.JPG;Sim;Ativo;1.0;ATIVO;2018-08-07;3.3;COM;BRINCO S/P
Brinco Ear Cuff Chain | Prata Com Ouro Amarelo 18k;O Cometa Chain possui um acabamento impecável e ultra leveza, capaz de dar força a qualquer look sem perder o ar luxuoso<br><br>Medida aproximada: 3cm;ACTIVE;5;4;;;BR05407T;gid://shopify/ProductVariant/46335235391783;CHAIN;CHAIN;BR;BRINCO;SP;SEM PEDRA;BR05407T;BRINCO PR, CHAIN, COMETA, BANHO OA;17.61;18.85;1800.0;03. Ate 2.000;PA;PRATA;OA;OURO AMARELO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR05407T.JPG;Sim;Ativo;0.0;ATIVO;2018-08-07;4.2;COM;BRINCO S/P
Brinco Argola Chain - P | Prata Com Ouro Amarelo 18k;Argola Chain P Jack Vartanian em prata com banho de ouro amarelo, peça com acabamento impecável e ultra leveza;ACTIVE;5;5;;;BR05411T;gid://shopify/ProductVariant/46335237685543;CHAIN;CHAIN;BR;BRINCO;SP;SEM PEDRA;BR05411T;BRINCO PR, CHAIN, ARGOLA P, BANHO OA;11.64;25.35;1600.0;03. Ate 2.000;PA;PRATA;OA;OURO AMARELO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR05411T.JPG;Sim;Ativo;0.0;ATIVO;2018-08-15;7.0;COM;BRINCO S/P
Brinco Argola Chain - Mini | Prata Com Ouro Amarelo 18k;Argola Mini Chain G Jack Vartanian em prata com banho de ouro amarelo, peça com acabamento impecável e ultra leveza;ACTIVE;6;5;;;BR05602T;gid://shopify/ProductVariant/46335239291175;CHAIN;CHAIN;BR;BRINCO;SP;SEM PEDRA;BR05602T;BRINCO PR, CHAIN, MINI ARGOLA, BANHO OA;13.03;19.82;1400.0;03. Ate 2.000;PA;PRATA;OA;OURO AMARELO;ARGOLA;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR05602T.JPG;Sim;Ativo;1.0;ATIVO;2019-01-31;3.0;COM;BRINCO S/P
Brinco Chain - Unitário | Prata Com Ródio Negro;"<p>O Brinco Longo Chain possui um acabamento impecável e ultra leveza, capaz de dar força a qualquer look sem perder o ar luxuoso.<br><br>Corrente 11cm.</p>
<p>O brinco é vendido individualmente, sendo o valor referente a uma unidade.</p>";ACTIVE;12;3;;;BR05399T;gid://shopify/ProductVariant/46335240372519;CHAIN;CHAIN;BR;BRINCO;SP;SEM PEDRA;BR05399T;BRINCO PR, CHAIN, 11CM, 1 PÉ, BANHO RN;7.57;30.44;1250.0;03. Ate 2.000;PA;PRATA;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR05399T.JPG;Nao;Inativo;12.0;ATIVO;2018-08-01;7.2;COM;BRINCO S/P
Brinco Chain - Unitário | Prata Com Ródio Negro;"<p>Brinco Curto Chain Jack Vartanian em prata com banho de ródio negro, peça com acabamento impecável e ultra leveza.</p>
<p>O brinco é vendido individualmente, sendo o valor referente a uma unidade.</p>";DRAFT;0;3;;;BR05405T;gid://shopify/ProductVariant/46335241519399;CHAIN;CHAIN;BR;BRINCO;SP;SEM PEDRA;BR05405T;BRINCO PR, CHAIN, 5CM, 1 PÉ, BANHO RN;11.37;15.9;980.0;03. Ate 2.000;PA;PRATA;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR05405T.JPG;Nao;Inativo;0.0;INATIVO;2018-08-07;3.3;COM;BRINCO S/P
Brinco Ear Cuff Chain | Prata Com Ródio Negro;Brinco Cometa Chain Jack Vartanian em prata com banho de ródio negro, peça com acabamento impecável e ultra leveza;DRAFT;0;3;;;BR05408T;gid://shopify/ProductVariant/46335242633511;CHAIN;CHAIN;BR;BRINCO;SP;SEM PEDRA;BR05408T;BRINCO PR, CHAIN, COMETA, BANHO RN;18.22;18.22;1800.0;03. Ate 2.000;PA;PRATA;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR05408T.JPG;Nao;Inativo;0.0;INATIVO;2018-08-07;4.2;COM;BRINCO S/P
Brinco Argola Chain - P | Prata Com Ródio Negro;A Argola Chain P possui um acabamento impecável e ultra leveza, capaz de dar força a qualquer look sem perder o ar luxuoso<br><br>Medida aproximada:<br>3cm;ACTIVE;1;4;;;BR05412T;gid://shopify/ProductVariant/46335245091111;CHAIN;CHAIN;BR;BRINCO;SP;SEM PEDRA;BR05412T;BRINCO PR, CHAIN, ARGOLA P, BANHO RN;11.35;26.0;1600.0;03. Ate 2.000;PA;PRATA;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR05412T.JPG;Nao;Inativo;1.0;ATIVO;2018-08-15;7.0;COM;BRINCO S/P
Colar Chain - P | Prata Com Ouro Amarelo 18K;A Colar Chain P possui um acabamento impecável e ultra leveza, capaz de dar força a qualquer look sem perder o ar luxuoso<br><br>Medidas aproximadas:<br>Colar corrente 42cm <br>Elos pequenos 2cm;ACTIVE;13;3;;;CL04178;gid://shopify/ProductVariant/46335247352103;CHAIN;CHAIN;CL;COLAR;SP;SEM PEDRA;CL04178;COLAR PR, CHAIN, ELO P, BAN OA, 30 ELOS;6.56;174.25;6200.0;01. De 4.000 a 9.000;PA;PRATA;OA;OURO AMARELO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/CL04178.JPG;Sim;Ativo;8.0;ATIVO;2018-08-01;54.8;COM;COLAR S/P
Colar Chain - G | Prata Com Ouro Amarelo 18K;O Colar Chain G possui um acabamento impecável e ultra leveza, capaz de dar força a qualquer look sem perder o ar luxuoso<br><br>Medidas aproximadas:<br>Corrente 42cm<br>Elos de 3cm;ACTIVE;12;5;;;CL04182;gid://shopify/ProductVariant/46335251644711;CHAIN;CHAIN;CL;COLAR;SP;SEM PEDRA;CL04182;COLAR PR, CHAIN, ELO G, BAN OA, 22 ELOS;5.34;293.85;8500.0;01. De 4.000 a 9.000;PA;PRATA;OA;OURO AMARELO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/CL04182.JPG;Sim;Ativo;7.0;ATIVO;2018-08-01;95.81;COM;COLAR S/P
Colar Chain - P | Prata Com Ródio Negro;A Colar Chain P possui um acabamento impecável e ultra leveza, capaz de dar força a qualquer look sem perder o ar luxuoso Medidas aproximadas:<br>Corrente 42cm<br>Elos de 3cm;ACTIVE;5;3;;;CL04179;gid://shopify/ProductVariant/46335255904551;CHAIN;CHAIN;CL;COLAR;SP;SEM PEDRA;CL04179;COLAR PR, CHAIN, ELO P, BAN RN, 30 ELOS;6.38;179.27;6200.0;01. De 4.000 a 9.000;PA;PRATA;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/CL04179.JPG;Sim;Ativo;0.0;ATIVO;2018-08-01;54.8;COM;COLAR S/P
Piercing Chain | Prata Com Ouro Amarelo 18K;O Piercing Chain possui acabamento impecável e ultra leveza, é um acessório versátil e possui o sistema clips/pressão que possibilita criar vários estilos de Look e fazendo um mix com outros piercings. Medida aproximada: 1,5cm;ACTIVE;8;4;;;BR05606T;gid://shopify/ProductVariant/46335260197159;CHAIN;CHAIN;PIE;PIERCING;SP;SEM PEDRA;BR05606T;BRINCO PRATA, PIERCING ELOS, BANHO OA;18.97;9.53;980.0;03. Ate 2.000;PA;PRATA;OA;OURO AMARELO;PIERCING;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR05606T.JPG;Sim;Ativo;3.0;ATIVO;2019-01-31;1.7;COM;BRINCO S/P
Pulseira Chain De Prata Com Ouro Amarelo - Elo P;A Pulseira Chain P possui um acabamento impecável e ultra leveza, capaz de dar força a qualquer look sem perder o ar luxuoso;ACTIVE;26;5;;;PU01791T;gid://shopify/ProductVariant/46335263408423;CHAIN;CHAIN;PU;PULSEIRA;SP;SEM PEDRA;PU01791T;PULSEIRA PR, CHAIN, ELO P, BAN OA, TAM P;5.95;114.67;3700.0;02. De 2.000 a 4.000;PA;PRATA;OA;OURO AMARELO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PU01791T.JPG;Sim;Ativo;4.0;ATIVO;2018-08-01;36.18;COM;PUL S/P
Pulseira Chain De Prata Com Ouro Amarelo - Elo G;A Pulseira G possui um acabamento impecável e ultra leveza, capaz de dar força a qualquer look sem perder o ar luxuoso<br>Medidas aproximada:<br>Corrente 22cm<br>11 elos de 3cm;ACTIVE;10;3;;;PU01805T;gid://shopify/ProductVariant/46335274320167;CHAIN;CHAIN;PU;PULSEIRA;SP;SEM PEDRA;PU01805T;PULSEIRA PR, CHAIN, ELO G, BAN OA, TAM G;6.14;147.12;4900.0;01. De 4.000 a 9.000;PA;PRATA;OA;OURO AMARELO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PU01805T.JPG;Sim;Ativo;5.0;ATIVO;2018-08-30;49.61;COM;PUL S/P
Pulseira Chain De Prata Com Ródio Negro - Elo P;A Pulseira Chain P possui um acabamento impecável e ultra leveza, produzida em prata com banho de ródio negro é capaz de dar força a qualquer look sem perder o ar luxuoso. Medidas aproximada:<br>Corrente 20cm<br>14 elos de 2cm;ACTIVE;10;3;;;PU01792T;gid://shopify/ProductVariant/46335277662503;CHAIN;CHAIN;PU;PULSEIRA;SP;SEM PEDRA;PU01792T;PULSEIRA PR, CHAIN, ELO P, BAN RN, TAM P;8.36;81.68;3700.0;02. De 2.000 a 4.000;PA;PRATA;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PU01792T.JPG;Nao;Inativo;1.0;ATIVO;2018-08-01;25.2;COM;PUL S/P
Pulseira Chain De Prata Com Ródio Negro - Elo G;A Pulseira G possui um acabamento impecável e ultra leveza, capaz de dar força a qualquer look sem perder o ar luxuoso<br>Medidas aproximada:<br>Corrente 22cm<br>11 elos de 3cm;ACTIVE;3;3;;;PU01806T;gid://shopify/ProductVariant/46335289983271;CHAIN;CHAIN;PU;PULSEIRA;SP;SEM PEDRA;PU01806T;PULSEIRA PR, CHAIN, ELO G, BAN RN, TAM G;6.0;150.6;4900.0;01. De 4.000 a 9.000;PA;PRATA;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PU01806T.JPG;Nao;Inativo;3.0;ATIVO;2018-08-30;49.61;COM;PUL S/P
Piercing Chain Lovers | Ouro Branco 18K Com Ródio Negro E Diamantes;"<p>O Piercing Chain possui acabamento impecável e ultra leveza, é um acessório versátil e possui o sistema clips/pressão que possibilita criar vários estilos de Look e fazendo um mix com outros piercings.</p>
<p>Medida aproximada: 1,5cm</p>";ACTIVE;5;2;"• Diamante com aproximadamente 0,07CT;
• Lapidação em Brilhante;
• Grau de cor: LLB;
• Grau de pureza: ±VS1/SI2;";;BR05581T;gid://shopify/ProductVariant/46336082936103;CHAIN LOVE;CHAIN LOVERS;BR;BRINCO;DI;DIAMANTE INCOLOR;BR05581T;BRINCO OBN,PIERCING ELOS,DLLB ±0,07CT;4.55;128.03;3900.0;08. Ate 5.000;PA;OURO;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR05581T.JPG;Sim;Ativo;0.0;ATIVO;2018-12-14;1.9;COM;BRINCO CRA
Brinco Argola Chain Lovers - Mini | Ouro Branco 18K Com Ródio Negro E Diamantes;Mini Argola da coleção Chain Lovers. Ouro Branco 18k com banho de Ródio Negro e Diamantes LLB (Light Light Brown) de 0,07ct.;ACTIVE;6;3;"• Diamante com aproximadamente 0,07CT;
• Lapidação em Brilhante;
• Grau de cor: LLB;
• Grau de pureza: ±VS1/SI2;";;BR05603T;gid://shopify/ProductVariant/46336085983527;CHAIN LOVE;CHAIN LOVERS;BR;BRINCO;DI;DIAMANTE INCOLOR;BR05603T;BRINCO OBN,CHAIN,MINI ARGOLA,DLLB±0,07CT;4.8;294.38;9500.0;07. De 5.000 a 10.000;PA;OURO;RN;RODIO NEGRO;ARGOLA;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR05603T.JPG;Sim;Ativo;1.0;ATIVO;2019-01-31;5.0;COM;BRINCO CRA
Piercing Chain Lovers | Ouro Branco 18K E Diamantes;Piercing Elos Chain Lovers Jack Vartanian de pressão em ouro branco e diamantes, não é necessário ter furo na orelha.;ACTIVE;5;2;"• Diamante com aproximadamente 0,07CT;
• Lapidação em Brilhante;
• Grau de cor: ±G/H;
• Grau de pureza: ±VS1/SI2;";;BR05580T;gid://shopify/ProductVariant/46336089096487;CHAIN LOVE;CHAIN LOVERS;BR;BRINCO;DI;DIAMANTE INCOLOR;BR05580T;BRINCO OB, PIERCING ELOS, DIA ±0,07CT;4.8;158.14;4900.0;08. Ate 5.000;PA;OURO;OB;OURO BRANCO;PIERCING;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR05580T.JPG;Sim;Ativo;0.0;ATIVO;2018-12-14;1.9;COM;BR CHAIN P
Brinco Argola Chain Lovers - Mini | Ouro Branco 18K e Diamantes;Mini Argola da coleção Chain Lovers em Ouro Branco 18k com Diamantes de 0,07ct;ACTIVE;5;3;"• Diamante com aproximadamente 0,16CT;
• Lapidação em Brilhante;
• Grau de cor: ±G/H;
• Grau de pureza: ±VS1/SI2;";;BR05604T;gid://shopify/ProductVariant/46336093389095;CHAIN LOVE;CHAIN LOVERS;BR;BRINCO;DI;DIAMANTE INCOLOR;BR05604T;BRINCO OB,CHAIN,MINI ARGOLA,DIA ±0,16CT;4.95;392.46;12900.0;06. De 10.000 a 20.000;PA;OURO;OB;OURO BRANCO;ARGOLA;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR05604T.JPG;Sim;Ativo;0.0;ATIVO;2019-01-31;5.0;COM;BRINCO CRA
Piercing Chain Lovers | Ouro Branco 18K Com Ródio Negro E Diamantes;"<p>Com acabamento impecável e ultra leveza, os Piercings da coleção Chain Lovers trazem versatilidade e sofisticação para qualquer look pois possuem o sistema clips/pressão.</p>
<p>Dimensões aproximadas: 1,3 cm</p>";ACTIVE;5;3;"• Diamante com aproximadamente 0,76CT;
• Lapidação em Brilhante;
• Grau de cor: LLB;
• Grau de pureza: ±VS1/SI2;";;BR05777T;gid://shopify/ProductVariant/46336096796967;CHAIN LOVE;CHAIN LOVERS;PIE;PIERCING;DI;DIAMANTE INCOLOR;BR05777T;BRIN OBN,LOVERS,PIERCING MID,DLLB 0,76CT;4.29;559.93;15900.0;06. De 10.000 a 20.000;PA;OURO;RN;RODIO NEGRO;PIERCING;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR05777T.JPG;Sim;Ativo;0.0;ATIVO;2019-10-02;1.7;COM;BRINCO CRA
Piercing Chain Lovers | Ouro Branco 18K Com Ródio Negro E Diamantes Negros;"<p>Com acabamento impecável e ultra leveza, os Piercings da coleção Chain Lovers trazem versatilidade e sofisticação para qualquer look pois possuem o sistema clips/pressão.</p>
<p>Dimensões aproximadas: 1,3 cm</p>";ACTIVE;6;2;"• Diamante Negro com aproximadamente 0,96CT;
• Lapidação em Brilhante;";;BR05778T;gid://shopify/ProductVariant/46336099909927;CHAIN LOVE;CHAIN LOVERS;PIE;PIERCING;DN;DIAMANTE NEGRO;BR05778T;BRINCO OBN,LOVERS,PIERCING MID,DN 0,96CT;4.47;175.01;4900.0;08. Ate 5.000;PA;OURO;RN;RODIO NEGRO;PIERCING;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR05778T.JPG;Sim;Ativo;1.0;ATIVO;2019-10-02;1.71;COM;BRINCO CRA
Piercing Chain Lovers | Ouro Branco 18K Com Ródio Negro E Esmeraldas;Com acabamento impecável e ultra leveza, os Piercings da coleção Chain Lovers trazem versatilidade e sofisticação para qualquer look pois possuem o sistema clips/pressão.<br>Dimensões aproximadas: 1,3 cm;ACTIVE;7;3;"• Esmeralda com aproximadamente 0,66CT;
• Lapidação em Brilhante;";;BR05779T;gid://shopify/ProductVariant/46336104169767;CHAIN LOVE;CHAIN LOVERS;PIE;PIERCING;ES;ESMERALDA;BR05779T;BRINCO OBN,LOVERS,PIERCING MID,ESM±0,66C;6.61;200.48;7500.0;07. De 5.000 a 10.000;PA;OURO;RN;RODIO NEGRO;PIERCING;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/BR05779T.JPG;Sim;Ativo;2.0;ATIVO;2019-10-02;1.77;COM;BRINCO CRA
Colar Choker De Ouro Amarelo 18K;A Coleção Choker é composta por colares e correntes para serem usadas soltas ou bem justas no pescoço. O Colar Aro em Ouro Amarelo segue a linha clean sem perder a inspiração no frescor;ACTIVE;5;3;;;CL01443;gid://shopify/ProductVariant/46336121569575;CHOKER;COLEÇÃO CHOKER;CL;COLAR;SP;SEM PEDRA;CL01443;CL OA, ARO;4.68;905.57;27900.0;05. De 20.000 a 50.000;PA;OURO;OA;OURO AMARELO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/CL01443.JPG;Sim;Ativo;0.0;ATIVO;2016-03-10;17.6;COM;COLAR CRAV
Colar Choker De Ouro Amarelo 18K;"<p>A Coleção Choker é composta por colares e correntes para serem usadas soltas ou bem justas no pescoço. O Colar Fetiche Diamantes faz um mix high low quando composto com outros colares, passando um ar sexy e fetichista sem perder o frescor jovem e cool.</p>
<p>Medidas aproximadas: 38cm com contra argolas em 31,33 e 36 cm</p>";ACTIVE;8;4;"• Diamante com aproximadamente 0,07CT;
• Lapidação em Brilhante;
• Grau de cor: ±G/H;
• Grau de pureza: ±VS1/SI2;";;CL01450;gid://shopify/ProductVariant/46336123502887;CHOKER;COLEÇÃO CHOKER;CL;COLAR;DI;DIAMANTE INCOLOR;CL01450;CL OA, FETICHE, DIA ±0,07CT;4.71;292.67;8900.0;07. De 5.000 a 10.000;PA;OURO;OA;OURO AMARELO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/CL01450.JPG;Sim;Ativo;3.0;ATIVO;2016-03-10;2.88;COM;COLAR S/P
Colar Choker De Ouro Branco 18K Com Ródio Negro E Diamante;A Coleção Choker é composta por colares e correntes para serem usadas soltas ou bem justas no pescoço. O Colar Aro com Diamantes segue a linha clean sem perder a inspiração no frescor jovem e cool;DRAFT;0;3;"• Diamante com aproximadamente 1,09CT;
• Lapidação em Brilhante;
• Grau de cor: LLB;
• Grau de pureza: ±VS1/SI2;";;CL01442;gid://shopify/ProductVariant/46336129794343;CHOKER;COLEÇÃO CHOKER;CL;COLAR;DI;DIAMANTE INCOLOR;CL01442;CL OBN, ARO DIAMANTES, DLLB 1,09CT;4.33;1184.56;29000.0;05. De 20.000 a 50.000;PA;OURO;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/CL01442.JPG;Nao;Inativo;0.0;INATIVO;2016-03-10;14.98;COM;COLAR CRAV
Colar Choker De Ouro Branco 18K Com Ródio Negro E Diamante;"<p>A Coleção Choker é composta por colares e correntes para serem usadas soltas ou bem justas no pescoço. O Colar Choker Diamantes segue a linha clean sem perder a inspiração no frescor cool.</p>
<p>Diâmetro aproximado: 10cm</p>";DRAFT;0;3;;;CL01447;gid://shopify/ProductVariant/46336133431591;CHOKER;COLEÇÃO CHOKER;CL;COLAR;DI;DIAMANTE INCOLOR;CL01447;CL OBN, CHOKER, DLLB 1,45CT;4.72;1299.94;33000.0;05. De 20.000 a 50.000;PA;OURO;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/CL01447.JPG;Nao;Inativo;0.0;INATIVO;2016-03-10;16.71;COM;COLAR CRAV
Colar Choker De Ouro Branco 18K Com Ródio Negro E Diamante;A Coleção Choker é composta por colares e correntes para serem usadas soltas ou bem justas no pescoço. O Colar Fetiche Diamantes faz um mix high low quando composto com outros colares, passando um ar sexy e fetichista sem perder o frescor jovem e cool.;ACTIVE;7;3;"• Diamante com aproximadamente 0,13CT;
• Lapidação em Brilhante;
• Grau de cor: LLB;
• Grau de pureza: ±VS1/SI2;";;CL01449;gid://shopify/ProductVariant/46336136773927;CHOKER;COLEÇÃO CHOKER;CL;COLAR;DI;DIAMANTE INCOLOR;CL01449;CL OBN, FETICHE,DLLB ±0,07CT,DLLB ±0,06C;4.72;310.68;9900.0;07. De 5.000 a 10.000;PA;OURO;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/CL01449.JPG;Sim;Ativo;2.0;ATIVO;2016-03-10;2.57;COM;COLAR CRAV
Colar Choker De Ouro Branco 18K Com Ródio Negro E Diamante;"<p>A Coleção Choker é composta por colares e correntes para serem usadas soltas ou bem justas no pescoço. O Colar Choker Gota Diamante faz um mix high low quando composto com outros colares.</p>
<p>Medidas aproximadas: 38cm com contra argolas em 31,33 e 36 cm</p>";DRAFT;0;2;"• Diamante com aproximadamente 0,07CT;
• Lapidação em Brilhante;
• Grau de cor: LLB;
• Grau de pureza: ±VS1/SI2;";;CL01451;gid://shopify/ProductVariant/46336139165991;CHOKER;COLEÇÃO CHOKER;CL;COLAR;DI;DIAMANTE INCOLOR;CL01451;CL OBN, CHOKER GOTA, DLLB ±0,07CT;4.79;228.5;6200.0;07. De 5.000 a 10.000;PA;OURO;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/CL01451.JPG;Nao;Inativo;0.0;INATIVO;2016-03-10;1.98;COM;COLAR CRAV
Colar Choker De Ouro Branco 18K Com Ródio Negro E Rubi;"<p>O Colar Choker Charm com Rubis foi criado para ser usado bem justo no pescoço, seguindo a linha clean sem perder a inspiração no frescor jovem e cool.</p>
<p>Medidas aproximadas: 38cm com contra argolas em 31,33 e 36 cm</p>";ACTIVE;5;3;"• Rubi com aproximadamente 0,67CT;
• Lapidação em Brilhante;";;CL03641;gid://shopify/ProductVariant/46336139264295;CHOKER;COLEÇÃO CHOKER;CL;COLAR;RU;RUBI;CL03641;CL OBN, CHOKER CHARM, RUBI ±0,67CT;4.76;259.71;8500.0;07. De 5.000 a 10.000;PA;OURO;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/CL03641.JPG;Sim;Ativo;0.0;ATIVO;2016-05-10;2.1;COM;COLAR CRAV
Colar Choker De Ouro Branco 18K Com Ródio Negro E Esmeralda;"<p>O Colar Choker Charm com Esmeraldas foi criado para ser usado bem justo no pescoço, seguindo a linha clean sem perder a inspiração no frescor jovem e cool.</p>
<p>Medidas aproximadas: 38cm com contra argolas em 31,33 e 36 cm.</p>";ACTIVE;6;3;"• Esmeralda com aproximadamente 0,44CT;
• Lapidação em Brilhante;";;CL03642;gid://shopify/ProductVariant/46336139493671;CHOKER;COLEÇÃO CHOKER;CL;COLAR;ES;ESMERALDA;CL03642;CL OBN, CHOKER CHARM, ESM ±0,49CT;5.58;275.85;8900.0;07. De 5.000 a 10.000;PA;OURO;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/CL03642.JPG;Sim;Ativo;1.0;ATIVO;2016-05-11;2.1;COM;COLAR CRAV
Colar Choker De Ouro Branco 18K Com Ródio Negro E Safira;"<p>O Colar Choker Charm com Safiras foi criado para ser usado bem justo no pescoço, seguindo a linha clean sem perder a inspiração no frescor jovem e cool.</p>
<p>Medidas aproximadas: 38cm com contra argolas em 31,33 e 36 cm</p>";ACTIVE;5;3;"• Safira com aproximadamente 0,62CT;
• Lapidação em Brilhante;";;CL03643;gid://shopify/ProductVariant/46336139559207;CHOKER;COLEÇÃO CHOKER;CL;COLAR;SA;SAFIRA;CL03643;CL OBN, CHOKER CHARM, SAF ±0,62CT;4.81;209.77;6900.0;07. De 5.000 a 10.000;PA;OURO;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/CL03643.JPG;Sim;Ativo;0.0;ATIVO;2016-05-11;2.1;COM;COLAR CRAV
